Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-13,114.42796138621046,115.14756787833055,113.90550550323772,114.0927963256836,4760800,0.0,0.0
2024-11-14,114.32938272758089,114.43781029486146,113.29432325788852,113.39289855957031,3812300,0.0,0.0
2024-11-15,113.23518646958755,114.69411907318292,112.80144609082541,114.25052642822266,6898600,0.0,0.0
2024-11-18,113.93507705425401,116.26149033621198,113.86607358914567,115.68974304199219,6086500,0.0,0.0
2024-11-19,114.88142072809832,115.87704866217285,113.8069295372861,115.46302032470703,4542800,0.0,0.0
2024-11-20,115.02928383523479,115.10813956867742,113.88578921095716,114.28009796142578,5624400,0.0,0.0
2024-11-21,114.03365583803503,115.96576044083575,113.50134015346536,115.59117126464844,5561900,0.0,0.0
2024-11-22,115.55173736544808,116.3206352766585,114.72368825435044,116.08405303955078,5349500,0.0,0.0
2024-11-25,116.59665059485411,116.96138750225687,115.90661592767466,116.44878387451172,6879000,0.0,0.0
2024-11-26,116.95152683275435,117.30640395057245,115.34472753655459,116.28120422363281,4056800,0.0,0.0
2024-11-27,116.66565124940416,118.81462597358083,116.41920922837846,117.25711059570312,3510300,0.0,0.0
2024-11-29,117.02053008783145,117.49370208433982,116.18262870814465,117.07967376708984,2523200,0.0,0.0
2024-12-02,117.05996024302245,117.1191039215375,114.93069756671672,115.14756774902344,5338900,0.0,0.0
2024-12-03,115.43344136161865,115.76860642166776,114.41810143641122,114.63497161865234,4794900,0.0,0.0
2024-12-04,115.34472638910422,115.34472638910422,113.64920406991013,114.31952667236328,3557100,0.0,0.0
2024-12-05,113.61963327320248,114.63497321252711,113.25489636883353,113.94493103027344,3269800,0.0,0.0
2024-12-06,113.49147600844304,114.54624755010204,113.46190416946037,113.95478820800781,5300300,0.0,0.0
2024-12-09,114.02379337053158,114.22095150137464,112.229695744335,113.26475524902344,4868000,0.0,0.0
2024-12-10,113.44218802880556,114.73354175660127,112.64371080098128,113.85620880126953,4072100,0.0,0.0
2024-12-11,113.66891077157814,113.94492462062773,112.3874168265888,112.51556396484375,4747700,0.0,0.0
2024-12-12,112.7718710301258,113.1464601969324,111.68752763500042,112.23955535888672,3764700,0.0,0.0
2024-12-13,112.22969250314222,112.66343285765684,110.54403001738783,111.7663803100586,4550500,0.0,0.0
2024-12-16,111.09606001553914,112.03254420746539,110.7904743162776,111.01720428466797,5047200,0.0,0.0
2024-12-17,110.61303438835107,112.21983363722646,110.60317460180936,111.67766571044922,5805600,0.0,0.0
2024-12-18,111.42137195612858,112.52543498334734,110.25816524701361,110.33702850341797,6454600,0.0,0.0
2024-12-19,109.95256470078239,111.6875185036244,109.69626291244126,110.82003784179688,7738700,0.0,0.0
2024-12-20,111.0369111039417,113.47175935905493,110.91861623198983,112.60428619384766,12311900,0.0,0.0
2024-12-23,112.37755792626766,112.88030173860766,111.35235824970586,112.68314361572266,4028200,0.0,0.0
2024-12-24,112.51556821336484,113.19575059621559,111.97339276024996,113.12674713134766,1480000,0.0,0.0
2024-12-26,112.57471451311862,114.16180176285313,112.20012534094303,113.62948608398438,2960500,0.0,0.0
2024-12-27,113.37318179124236,114.2997986134801,112.88029778252393,113.35346221923828,2829500,0.0,0.0
2024-12-30,112.50570692831042,113.00845074897444,110.91861973667213,111.19464111328125,3475800,0.0,0.0
2024-12-31,111.45093746917833,112.16069169489136,110.9482011599763,111.50022888183594,3519900,0.0,0.0
2025-01-02,112.07197302057905,112.33812708731838,111.15520842498933,111.82553100585938,3569100,0.0,0.0
2025-01-03,112.31842655434063,112.60430022323142,111.66781595876557,112.20999145507812,4416700,0.0,0.0
2025-01-06,111.89453319402412,112.63385922975795,111.1847789963895,111.43122100830078,6037200,0.0,0.0
2025-01-07,111.75653045571481,113.05774402652074,111.55937232631172,111.78610229492188,5300100,0.0,0.0
2025-01-08,111.92411371309584,112.68315185949662,110.66233171757486,112.62400817871094,4455800,0.0,0.0
2025-01-10,112.15082935799313,112.21983282165651,110.19901280247844,110.71160888671875,5108700,0.0,0.0
2025-01-13,110.99748684178401,111.77624454528785,110.38631543153033,111.57909393310547,4409700,0.0,0.0
2025-01-14,111.94381466013789,112.19025666671327,110.6918925758928,111.4114990234375,3972400,0.0,0.0
2025-01-15,111.13405048741338,111.73852518831225,109.85573550814925,110.09355926513672,6543700,0.59,0.0
2025-01-16,110.01427840796582,112.91773615481998,110.01427840796582,112.87810516357422,5598700,0.0,0.0
2025-01-17,112.5907346332698,113.75013394832655,112.36281484538675,112.4520034790039,6459800,0.0,0.0
2025-01-21,113.2150186318841,115.84101401155064,113.10601450802878,115.73200988769531,8486300,0.0,0.0
2025-01-22,113.09610663425055,118.85347964835174,112.47181645404808,116.71304321289062,13200700,0.0,0.0
2025-01-23,117.0598731059105,122.11367892321009,116.71304522204976,122.10376739501953,13089400,0.0,0.0
2025-01-24,121.47947058660377,124.5315711088276,121.07318865100824,123.89736938476562,9960200,0.0,0.0
2025-01-27,125.58196183105576,128.5845044244128,124.3333739987531,128.2574920654297,11845100,0.0,0.0
2025-01-28,128.57460637857872,128.67370653576543,125.52250600807268,126.2359848022461,11948500,0.0,0.0
2025-01-29,126.9990141729655,128.1286864147426,126.47380904277041,126.70172882080078,7609800,0.0,0.0
2025-01-30,126.83054841789576,128.0196822660551,126.03780007940341,127.64311981201172,6340400,0.0,0.0
2025-01-31,127.20710421906166,127.59357064339306,126.52336000078027,126.7710952758789,7129400,0.0,0.0
2025-02-03,125.50268756979904,127.78184748631783,124.86848589213466,127.286376953125,5720600,0.0,0.0
2025-02-04,125.29459685346063,128.02958888426218,124.85858034408037,127.93050384521484,6957400,0.0,0.0
2025-02-05,128.25749807219242,131.29969447758,127.78185058255904,130.86367797851562,8680100,0.0,0.0
2025-02-06,130.6060348631187,130.7051198968817,126.97918695094617,127.05846405029297,6469200,0.0,0.0
2025-02-07,126.90983858779002,128.31697318691272,126.90983858779002,127.9007797241211,6455200,0.0,0.0
2025-02-10,127.90078484140575,130.23939150097496,127.43504127905089,130.1204833984375,5503600,0.0,0.0
2025-02-11,130.01146679287987,130.8537727598881,129.28808403756372,130.24929809570312,5314100,0.0,0.0
2025-02-12,129.3079071044922,129.61509642031578,128.06923075322877,129.3079071044922,4703700,0.0,0.0
2025-02-13,129.74390519935417,130.84385037629542,129.36735788006945,130.5961151123047,4168400,0.0,0.0
2025-02-14,131.1213347970454,131.44833205691214,129.3376377767835,129.42681884765625,3733900,0.0,0.0
2025-02-18,128.58452367676375,129.63493404193414,127.08820791970814,129.00071716308594,5116200,0.0,0.0
2025-02-19,129.07997440709843,131.0618564867929,128.82233518013987,130.93304443359375,3806800,0.0,0.0
2025-02-20,130.53666545900123,132.07262717151983,130.16011812705085,131.963623046875,5046900,0.0,0.0
2025-02-21,131.21051248897348,134.18333573933307,131.21051248897348,133.69776916503906,7160100,0.0,0.0
2025-02-24,133.2716840719273,135.3526514671332,133.0834028293834,133.72750854492188,5947200,0.0,0.0
2025-02-25,134.15361361502303,135.21391275034253,133.1428494392362,134.58963012695312,6385700,0.0,0.0
2025-02-26,133.92568801845675,135.07518336117144,133.05367010377813,134.72836303710938,5388000,0.0,0.0
2025-02-27,134.4905250419718,135.749024451584,133.9950545002966,134.63916015625,4890700,0.0,0.0
2025-02-28,135.16434996749933,137.11650499936536,133.5293033219848,136.759765625,8756100,0.0,0.0
2025-03-03,136.91832066657574,139.56413140927998,136.7597664724175,138.9497528076172,7589800,0.0,0.0
2025-03-04,139.7226803297043,139.95059252485422,136.28411386655546,136.3336639404297,8356300,0.0,0.0
2025-03-05,135.6598189726653,137.2453306456769,134.8076090945196,136.46249389648438,8156700,0.0,0.0
2025-03-06,135.8183823518335,136.4724070952358,132.2510035270736,133.8563232421875,9184200,0.0,0.0
2025-03-07,133.29147941903142,136.2345756405076,132.7464739206966,135.8976593017578,8254800,0.0,0.0
2025-03-10,135.19409374829274,137.88945488417653,135.19409374829274,136.1156768798828,7028000,0.0,0.0
2025-03-11,135.81837104629122,135.81837104629122,131.11140129609782,131.45823669433594,9313500,0.0,0.0
2025-03-12,131.09157845030896,131.4086868286937,128.26740566804835,129.09979248046875,6771000,0.0,0.0
2025-03-13,129.0997995368129,129.66464319647412,127.83139619506485,128.7133331298828,9012900,0.0,0.0
2025-03-14,123.86764063124976,127.32603060107643,123.37217006872476,125.56214904785156,9537900,0.0,0.0
2025-03-17,125.57205489275243,126.71163864704,125.0567612972907,126.48371887207031,6662800,0.0,0.0
2025-03-18,126.79090762776671,127.45483633410252,123.76854188266705,125.1558609008789,7959600,0.0,0.0
2025-03-19,125.18559435353974,126.62245596317756,124.6405737097291,126.26571655273438,5098500,0.0,0.0
2025-03-20,126.17653614963169,126.60264113879482,125.23513753808105,125.63151550292969,5158500,0.0,0.0
2025-03-21,125.18558400902756,125.66123147679356,124.35318960001678,125.19548797607422,8857100,0.0,0.0
2025-03-24,126.0576171875,126.68190736258131,125.45314250801529,126.0576171875,5283000,0.0,0.0
2025-03-25,126.52336333713173,127.6233010321162,123.37217025237078,124.46220397949219,6726800,0.0,0.0
2025-03-26,124.60092938030623,126.18643359749696,123.99645471620843,125.46305084228516,6053700,0.0,0.0
2025-03-27,126.01798387445031,130.73485829170104,125.51260933278263,130.16012573242188,8441400,0.0,0.0
2025-03-28,130.07091958301697,132.25100203645266,129.5655450800264,129.63491821289062,6708300,0.0,0.0
2025-03-31,129.62500570531114,131.99335438126076,129.45654752909599,131.44833374023438,9669600,0.0,0.0
2025-04-01,131.27986128404558,131.42851150846235,129.8925499128483,130.4970245361328,4228800,0.0,0.0
2025-04-02,129.45654069603654,130.93304833278103,128.58450771642254,130.73484802246094,4236200,0.0,0.0
2025-04-03,130.71503858052094,132.42936237698342,130.28892606291942,130.4375762939453,6239200,0.0,0.0
2025-04-04,130.04119707827303,131.20059635757292,122.87669711721212,123.31271362304688,10776900,0.0,0.0
2025-04-07,121.18218643301479,125.3540475019324,119.37867395713734,123.7289047241211,10371300,0.0,0.0
2025-04-08,125.9188796230417,126.80081655763577,120.95426281798727,122.82714080810547,9880100,0.0,0.0
2025-04-09,120.52815779069365,126.60263129605737,119.75522497748503,125.88915252685547,10179200,0.0,0.0
2025-04-10,124.85857345397214,125.67114482007091,120.91462471199794,123.37216186523438,11089400,0.0,0.0
2025-04-11,124.91803466637519,127.35575646483503,122.91633693853538,125.73060607910156,7357000,0.0,0.0
2025-04-14,125.84951686960144,127.33592848617154,125.6909626682327,126.80081939697266,6988500,0.0,0.0
2025-04-15,127.04971311591846,127.91582812128166,125.03873554354911,125.65596771240234,8639400,0.59,0.0
2025-04-16,129.1204071044922,133.5604834046721,128.43348807416237,129.1204071044922,13483200,0.0,0.0
2025-04-17,129.7973741795021,132.116963903219,129.0805904369543,130.39468383789062,10474500,0.0,0.0
2025-04-21,130.384730639877,131.37031205817962,127.93571705073182,129.30955505371094,6046700,0.0,0.0
2025-04-22,129.34938267199624,131.44000461003472,129.34938267199624,131.14134216308594,5837100,0.0,0.0
2025-04-23,131.61920040421026,132.2961543995364,126.56189196100587,129.25978088378906,8777100,0.0,0.0
2025-04-24,129.4389888138996,129.61817716324168,127.45787598275797,128.80184936523438,6595500,0.0,0.0
2025-04-25,128.6923370266407,128.95116969928674,126.67140208211228,128.2742156982422,4849100,0.0,0.0
2025-04-28,128.7520686472512,129.5385317135698,127.94569070097698,128.951171875,3843300,0.0,0.0
2025-04-29,128.31403353792112,130.6834029831827,128.22443936325223,129.91683959960938,4315300,0.0,0.0
2025-04-30,130.33496421683992,130.6834062701198,128.10496849517548,130.1657257080078,8510500,0.0,0.0
2025-05-01,128.921312603237,131.04179928542612,127.42801554605664,130.29515075683594,6769100,0.0,0.0
2025-05-02,131.32053384325621,136.1886811597155,130.74312388214918,132.22647094726562,9801400,0.0,0.0
2025-05-05,132.29615895212189,132.46539745677725,130.86259139433193,132.00746154785156,5752000,0.0,0.0
2025-05-06,131.360352709785,133.002988478061,130.11593857803143,132.46539306640625,6290500,0.0,0.0
2025-05-07,132.903423880968,133.8292606659534,131.83819813590145,133.35140991210938,4924900,0.0,0.0
2025-05-08,132.66450068181373,134.61574878887302,132.48531233239746,133.4011993408203,5994500,0.0,0.0
2025-05-09,133.38127570520237,134.36685713410398,132.59481268338516,132.64459228515625,4976100,0.0,0.0
2025-05-12,131.20105859667493,133.06271238993534,129.51862352064614,131.40017700195312,5958300,0.0,0.0
2025-05-13,131.16124374676394,131.16124374676394,128.34388845289865,128.4733123779297,6344700,0.0,0.0
2025-05-14,128.7222027962777,129.55844545986685,127.61716242274831,127.98550415039062,5266900,0.0,0.0
2025-05-15,128.27421377495466,132.8337337503378,128.27421377495466,132.7541046142578,8406400,0.0,0.0
2025-05-16,132.55499595958452,134.68543248569426,132.17670436825128,134.1976318359375,7128700,0.0,0.0
2025-05-19,134.39672963238758,135.0836486810051,133.92882869175256,134.94427490234375,8012800,0.0,0.0
2025-05-20,134.39672197864965,135.2230147588721,133.9387709087836,134.5958251953125,6455300,0.0,0.0
2025-05-21,134.49628656729755,135.561497173924,132.42557961177243,132.4554443359375,7209100,0.0,0.0
2025-05-22,131.86808552689843,132.28620685904707,130.58384161545388,130.91236877441406,6277100,0.0,0.0
2025-05-23,131.09156368622462,131.5793795267971,129.84714947205282,130.71327209472656,6145000,0.0,0.0
2025-05-27,131.26080654743365,133.24190409080808,130.94222924342455,132.34593200683594,5591000,0.0,0.0
2025-05-28,132.50522939696828,133.00299507435642,131.25085016796422,131.4300537109375,3622100,0.0,0.0
2025-05-29,131.14134220003388,132.4654007357509,130.76305061168836,132.25634765625,3078200,0.0,0.0
2025-05-30,132.28620910418812,133.53062327715617,131.15130398606536,132.9830780029297,14236800,0.0,0.0
2025-06-02,132.26629533242672,133.14236777853046,131.29067886601297,132.97312927246094,4464000,0.0,0.0
2025-06-03,132.52512801234386,133.371335733284,131.0218811474367,133.1125030517578,5914900,0.0,0.0
2025-06-04,133.8093620341244,134.26729791291424,132.34592984773633,132.3658447265625,4057000,0.0,0.0
2025-06-05,132.79391594318335,133.77949737240644,131.59928145329582,133.34146118164062,5581500,0.0,0.0
2025-06-06,134.18766241562525,134.61574879023965,132.50522721387873,132.9830780029297,3867700,0.0,0.0
2025-06-09,132.4255871928981,133.68990109653888,130.23542121532964,132.8038787841797,6630100,0.0,0.0
2025-06-10,132.963164230558,134.24740817449805,132.734196274193,133.53062438964844,3579400,0.0,0.0
2025-06-11,133.50075640531784,134.74517055827346,132.33597139042124,134.67547607421875,4100500,0.0,0.0
2025-06-12,134.93430336556605,136.27827667337485,134.85467423068425,135.84024047851562,5089100,0.0,0.0
2025-06-13,135.1732351828044,136.44751399841138,134.64560482277662,135.01394653320312,3928900,0.0,0.0
2025-06-16,134.95422467098598,135.8004323777689,132.71427917837508,133.41114807128906,5084100,0.0,0.0
2025-06-17,133.10254127385076,133.41115356838574,131.55946461057263,131.6888885498047,5010800,0.0,0.0
2025-06-18,132.3558785386527,132.77399984674886,131.01192044632958,131.81829833984375,4950400,0.0,0.0
2025-06-20,133.06272562589237,133.0826253159184,131.40019007253514,132.39572143554688,11338200,0.0,0.0
2025-06-23,132.47536680453652,132.87357327661732,131.51965000469812,132.6645050048828,4887200,0.0,0.0
2025-06-24,132.7242432895226,138.43858336223184,131.7884414152957,137.4629669189453,9894700,0.0,0.0
2025-06-25,137.25389641286083,138.21956299574254,136.0293971588178,136.78599548339844,5507500,0.0,0.0
2025-06-26,136.70636058468526,136.9253634876052,132.11696084596858,133.07266235351562,9452900,0.0,0.0
2025-06-27,132.69436975878162,134.3071409094368,132.28621344152373,133.77951049804688,9513500,0.0,0.0
2025-06-30,133.40119397981792,135.65108924548764,133.40119397981792,135.40220642089844,5749700,0.0,0.0
2025-07-01,134.93430876188006,136.46743550520034,134.20757514985553,135.65109252929688,5337600,0.0,0.0
2025-07-02,134.6655316964903,135.7307423555503,133.24191394860267,133.51071166992188,4319600,0.0,0.0
2025-07-03,134.06820134919428,134.63566149438566,132.60476909018772,133.8392333984375,3114300,0.0,0.0
2025-07-07,133.90891702917258,134.30713868534625,132.25634652551153,133.1025390625,8927400,0.0,0.0
2025-07-08,132.64459445100672,134.12792635003441,132.25633785581536,132.76405334472656,4782600,0.0,0.0
2025-07-09,132.87356238773523,133.1722248126223,130.88249980929083,132.6246795654297,4613700,0.0,0.0
2025-07-10,133.13239946493306,134.44650810173113,132.4156156976982,133.00299072265625,4857100,0.0,0.0
2025-07-11,132.6744679044079,132.98308019389208,130.67344015932161,131.4300537109375,4661200,0.0,0.0
2025-07-14,131.4300525965599,132.49526323802525,131.12144030969242,131.44000244140625,4881700,0.0,0.0
2025-07-15,131.89999389648438,132.44000244140625,130.3000030517578,131.49000549316406,5084800,0.59,0.0
2025-07-16,132.1199951171875,133.02999877929688,130.30999755859375,131.74000549316406,9893000,0.0,0.0
2025-07-17,126.55000305175781,126.86000061035156,119.7699966430664,120.51000213623047,27560600,0.0,0.0
2025-07-18,122.62999725341797,125.62999725341797,122.2699966430664,123.66999816894531,19571900,0.0,0.0
2025-07-21,124.26000213623047,126.02999877929688,121.5999984741211,124.41999816894531,10308000,0.0,0.0
2025-07-22,124.33000183105469,126.37999725341797,124.2300033569336,125.7300033569336,7098400,0.0,0.0
2025-07-23,126.31999969482422,127.04000091552734,123.25,125.83000183105469,6439600,0.0,0.0
2025-07-24,125.27999877929688,125.9800033569336,124.69999694824219,125.63999938964844,4708000,0.0,0.0
2025-07-25,125.7699966430664,126.7300033569336,125.44999694824219,126.54000091552734,4741200,0.0,0.0
2025-07-28,126.1500015258789,126.98999786376953,125.62999725341797,126.3499984741211,8168400,0.0,0.0
2025-07-29,126.01000213623047,128.10000610351562,125.47000122070312,128.00999450683594,5834100,0.0,0.0
2025-07-30,127.97000122070312,129.6999969482422,127.08000183105469,128.5500030517578,5359700,0.0,0.0
2025-07-31,127.54000091552734,129.14999389648438,125.80999755859375,126.19000244140625,6722600,0.0,0.0
2025-08-01,125.47000122070312,127.7699966430664,125.47000122070312,127.29000091552734,5453300,0.0,0.0
2025-08-04,127.44999694824219,130.1300048828125,127.44999694824219,129.92999267578125,5671400,0.0,0.0
2025-08-05,129.91000366210938,131.47999572753906,129.25,130.69000244140625,5355400,0.0,0.0
2025-08-06,130.0800018310547,131.72000122070312,129.80999755859375,130.92999267578125,5170100,0.0,0.0
2025-08-07,131.16000366210938,132.5,130.72999572753906,132.05999755859375,4690600,0.0,0.0
2025-08-08,131.8000030517578,134.7100067138672,131.75,134.27999877929688,4985400,0.0,0.0
2025-08-11,134.0800018310547,134.35000610351562,130.5500030517578,131.36000061035156,7125600,0.0,0.0
2025-08-12,131.74000549316406,131.88999938964844,129.6199951171875,131.02000427246094,5657500,0.0,0.0
2025-08-13,131.1199951171875,131.64999389648438,128.3300018310547,129.39999389648438,6723700,0.0,0.0
2025-08-14,129.10000610351562,130.13999938964844,128.52999877929688,129.27999877929688,9688300,0.0,0.0
2025-08-15,129.9199981689453,132.35000610351562,129.6699981689453,131.75,6784500,0.0,0.0
2025-08-18,131.6300048828125,132.3000030517578,130.16000366210938,130.27000427246094,3831400,0.0,0.0
2025-08-19,129.9199981689453,131.72000122070312,128.67999267578125,131.25,4845700,0.0,0.0
2025-08-20,132.0500030517578,133.80999755859375,131.72000122070312,132.44000244140625,3639800,0.0,0.0
2025-08-21,132.1199951171875,133.1999969482422,131.75,132.0,3980000,0.0,0.0
2025-08-22,132.77000427246094,133.6199951171875,131.33999633789062,132.58999633789062,4130200,0.0,0.0
2025-08-25,132.72000122070312,132.9600067138672,131.49000549316406,131.8699951171875,4705800,0.0,0.0
2025-08-26,131.86000061035156,132.35000610351562,131.3800048828125,131.58999633789062,6076500,0.0,0.0
2025-08-27,131.47000122070312,131.75,130.55999755859375,131.4600067138672,4759200,0.0,0.0
2025-08-28,130.9199981689453,131.63999938964844,130.13999938964844,131.3699951171875,4674700,0.0,0.0
2025-08-29,132.00999450683594,132.85000610351562,131.1699981689453,132.66000366210938,4430700,0.0,0.0
2025-09-02,132.69000244140625,133.39999389648438,130.83999633789062,131.4600067138672,5779200,0.0,0.0
2025-09-03,131.14999389648438,132.19000244140625,130.2100067138672,132.17999267578125,4806500,0.0,0.0
2025-09-04,132.17999267578125,133.83999633789062,131.6999969482422,132.80999755859375,5073800,0.0,0.0
2025-09-05,132.50999450683594,134.32000732421875,132.4499969482422,132.94000244140625,3286900,0.0,0.0
2025-09-08,132.25999450683594,133.08999633789062,131.61000061035156,132.1999969482422,5070200,0.0,0.0
2025-09-09,132.3000030517578,133.1699981689453,131.64999389648438,131.9499969482422,4641400,0.0,0.0
2025-09-10,131.85000610351562,131.85000610351562,127.44999694824219,129.36000061035156,7397200,0.0,0.0
2025-09-11,129.69000244140625,132.67999267578125,129.39999389648438,132.64999389648438,5578300,0.0,0.0
2025-09-12,131.82000732421875,134.9600067138672,131.39999389648438,133.72999572753906,5700300,0.0,0.0
2025-09-15,133.8800048828125,134.35000610351562,130.9600067138672,131.3300018310547,4057700,0.0,0.0
2025-09-16,131.75999450683594,133.66000366210938,131.1999969482422,132.75999450683594,5401600,0.0,0.0
2025-09-17,132.7100067138672,134.22000122070312,132.7100067138672,134.1699981689453,5113300,0.0,0.0
2025-09-18,134.08999633789062,134.77999877929688,132.10000610351562,134.57000732421875,5891700,0.0,0.0
2025-09-19,134.6999969482422,136.72999572753906,133.72000122070312,136.0399932861328,11547400,0.0,0.0
2025-09-22,135.3300018310547,137.49000549316406,134.9499969482422,136.6199951171875,4837000,0.0,0.0
2025-09-23,136.27999877929688,136.8800048828125,135.0399932861328,135.88999938964844,5136400,0.0,0.0
2025-09-24,135.30999755859375,136.8300018310547,133.7899932861328,133.88999938964844,3932400,0.0,0.0
2025-09-25,134.42999267578125,134.42999267578125,131.17999267578125,133.30999755859375,4963400,0.0,0.0
2025-09-26,133.97999572753906,134.1999969482422,133.10000610351562,133.5500030517578,4182100,0.0,0.0
